listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,listings_per_host,minimum_nights_per_listing
19311380,Private bedroom - double bed with large wardrobe,16062987,Rodolfo,Fingal,53.39859,-6.148,Private room,80,1,14,19/11/2022,4.12,1,64,14,1,1
19314495,Charming Riverside Apartment - Minutes from City,134335206,Togora,Dublin City,53.36932,-6.25424,Entire home/apt,97,14,109,20/11/2022,1.64,1,281,17,1,14
19322054,Spacious place to come and relax,39634509,Donagh,Dn Laoghaire-Rathdown,53.28404,-6.1164,Entire home/apt,197,8,3,05/08/2018,0.05,1,0,0,1,8
19322186,"Spacious, quiet double room in new Malahide house",11134799,Dan & Julie,Fingal,53.44217,-6.14211,Private room,42,1,12,11/09/2017,0.18,1,0,0,1,1
19330225,Home,135404884,Teresa,Dublin City,53.37976,-6.223,Entire home/apt,200,1,4,12/08/2017,0.06,1,0,0,1,1
19337728,Double room with 1 double bed & private bathroom,81522507,Sharon,Fingal,53.38571,-6.36867,Private room,79,1,132,12/11/2022,2.07,3,87,41,3,1
19339722,"Single room with double bed, city center Dublin",45111851,Norman,Dublin City,53.35772,-6.26079,Private room,35,2,3,30/10/2017,0.05,1,0,0,1,2
20163293,Trinity Guesthouse,125150723,Kevin,Dublin City,53.34416,-6.24869,Entire home/apt,700,2,157,27/11/2022,2.53,4,210,56,4,2
20165060,Entire house in Dublin with big garden,32428154,James,Dublin City,53.32397,-6.30758,Entire home/apt,50,1,1,01/08/2017,0.02,1,0,0,1,1
20168149,Apartment in south Dublin city,143515437,James,Dn Laoghaire-Rathdown,53.3106,-6.21552,Entire home/apt,86,1,3,03/09/2017,0.05,1,0,0,1,1
20173043,Cosy one bed apartment,143586598,Denis,Dublin City,53.39293,-6.15861,Entire home/apt,53,2,286,14/06/2020,4.4,1,0,0,1,2
20178487,Ellen,143649700,Ellen,Dublin City,53.31855,-6.21896,Private room,50,2,1,13/08/2017,0.02,1,0,0,1,2
20181228,Gorgeous Georgian flat with High ceilings,112062166,Gav&Una,Dublin City,53.33316,-6.25659,Entire home/apt,85,15,98,30/10/2022,1.51,19,10,9,10,15
20185894,Nice single bedroom 2km from City Center!!!,34530480,Paula,Dublin City,53.36351,-6.24302,Private room,29,2,14,08/12/2017,0.21,1,0,0,1,2
20186458,"cosy garden space, own entrance, Dublin 5",79644884,Antoinette,Dublin City,53.37468,-6.21302,Entire home/apt,76,2,120,17/11/2022,1.87,1,193,16,1,2
20189216,Cozy Bedroom Just Minutes From The City Centre,50500262,Max,Dublin City,53.31646,-6.23183,Private room,35,7,0,,,1,0,0,1,7
20190715,3 bedroom home Milltown,139817440,Rachael,Dn Laoghaire-Rathdown,53.30862,-6.24437,Entire home/apt,95,2,5,29/08/2017,0.08,1,0,0,1,2
20191580,Spacious double room in the HEART of Dublin,3008906,Chiara,Dublin City,53.34993,-6.27389,Private room,68,1,0,,,1,0,0,1,1
20208268,"Cosy 3 bedroom apartment, in great location!",55095994,Kate,Dublin City,53.31909,-6.22517,Entire home/apt,112,5,1,24/08/2017,0.02,1,0,0,1,5
20210100,*Luxury flat with spectacular view*,21651533,Kerstin,Dublin City,53.34363,-6.23686,Entire home/apt,200,4,1,04/08/2017,0.02,1,0,0,1,4
20219521,Ballsbridge Garden Apartment,14727188,John,Dublin City,53.32884,-6.24431,Private room,90,2,3,12/08/2017,0.05,1,0,0,1,2
20224480,Modern Family Home,7540307,Simon,Dn Laoghaire-Rathdown,53.31122,-6.20965,Entire home/apt,295,4,0,,,1,0,0,1,4
20229341,"Superb quite location, 
Double bed with ensuite",144138200,Peter,Dublin City,53.30775,-6.2775,Private room,120,1,2,17/09/2017,0.03,2,0,0,2,1
20244663,Light filled Dbl Rm in the centre of Dun Laoghaire,108229252,Brian,Dn Laoghaire-Rathdown,53.29002,-6.13826,Private room,82,2,132,10/12/2022,2.04,3,90,54,3,2
20247894,Large Bedroom (king size bed/private bathroom),26457449,Solenne,Dublin City,53.33805,-6.29205,Private room,65,5,0,,,1,0,0,1,5
20260101,Double Room in Shankill,23074368,Berna,Dn Laoghaire-Rathdown,53.24044,-6.1269,Private room,65,1,31,28/11/2022,0.51,5,16,4,5,1
20267106,Luxury Studio with roof top (city centre)+,27472241,Gonzague,Dublin City,53.3427,-6.26185,Private room,70,2,135,15/09/2022,2.09,8,0,5,8,2
20268160,Luxury George's Street apartment (city centre),27472241,Gonzague,Dublin City,53.34321,-6.26549,Private room,65,2,172,31/10/2022,2.66,8,0,11,8,2
20273350,"Newly decorated, clean friendly home close to city",112595472,Rebecca,Dublin City,53.3318,-6.31086,Entire home/apt,40,2,10,07/05/2018,0.15,2,0,0,2,2
20278401,Bright Spacious and Modern room near City Centre,144103955,Conor,Dublin City,53.36793,-6.25243,Private room,32,3,1,04/09/2017,0.02,1,0,0,1,3
20280142,Double room within easy reach of Dublin City.,121485645,Tony,Fingal,53.38853,-6.14533,Private room,45,2,134,15/03/2020,2.08,2,0,0,2,2
20289355,Cozy Apartment in City Centre,100854889,Uli,Dublin City,53.35809,-6.25919,Private room,45,1,19,21/03/2018,0.3,1,0,0,1,1
20306928,The Heart of Skerries,94711254,Gemma,Fingal,53.57939,-6.10906,Entire home/apt,264,2,59,02/11/2022,1.02,1,278,29,1,2
20306979,"RDS Horse Show week Accommodation, Donnybrook",74785014,Ciara,Dublin City,53.32768,-6.24581,Entire home/apt,430,6,0,,,1,0,0,1,6
20312395,GIRLS ONLY Cosy Single room 30' bus to Dublin City,45053876,Paola,Fingal,53.39647,-6.37737,Private room,26,1,12,19/08/2019,0.19,8,0,0,8,1
20328174,Spacious city centre apartment near Trinity. (6),52644078,Joanne,Dublin City,53.34611,-6.25487,Entire home/apt,172,14,198,22/11/2022,3.09,4,160,9,4,14
20328651,Quaint self-contained apartment in Irish cottage,145035473,Tina,Dn Laoghaire-Rathdown,53.30285,-6.24651,Entire home/apt,61,5,5,31/05/2018,0.08,1,0,0,1,5
20329631,"Private room, close to the beach.",46180405,Donna,Fingal,53.44396,-6.23051,Private room,50,1,5,03/06/2018,0.08,1,0,0,1,1
20345932,☆ Secret Georgian Manor House ☆ Inspiring Gardens,72143652,Timothy,South Dublin,53.3061,-6.41889,Private room,71,3,52,14/03/2020,0.8,1,0,0,1,3
20348129,Seafront apartment in very safe location,101996909,Fabio,Dublin City,53.35994,-6.20958,Entire home/apt,90,5,0,,,1,0,0,1,5
20349531,City Centre 2 bed Cottage - Free parking,2571262,Ronan,Dublin City,53.33555,-6.27058,Entire home/apt,257,2,218,04/12/2022,3.43,2,154,45,2,2
20358722,"Bright, modern apartment beside Trinity College(7)",52644078,Joanne,Dublin City,53.34628,-6.25502,Entire home/apt,141,14,200,26/11/2022,3.1,4,165,53,4,14
20358903,Beautiful 3 bed home near Croke Park,142204473,Isa,Dublin City,53.35821,-6.23943,Entire home/apt,180,3,0,,,2,0,0,2,3
20366599,"Double room, private bathroom on grounds of Castle",22320661,Sibh,Dublin City,53.3643,-6.20718,Private room,72,1,57,06/10/2019,0.88,2,0,0,2,1
20369791,Little nest in the heart of the city,3640772,Eleanor,Dublin City,53.34015,-6.26582,Entire home/apt,97,1,86,21/04/2019,1.33,1,0,0,1,1
20380055,Finn Eber,81474167,Ailish,Dublin City,53.38496,-6.30022,Private room,25,1,14,23/08/2020,0.22,1,0,0,1,1
20392799,Deluxe 3 bedroom townhouse in Dublin city centre,13985511,Corinna,Dublin City,53.33935,-6.27917,Entire home/apt,226,120,61,19/08/2018,0.95,1,0,0,1,35
20399524,Quiet place near the city center and Phoenix park,65605451,Yannis,Dublin City,53.3417,-6.29541,Private room,30,5,1,16/08/2017,0.02,1,0,0,1,5
20400601,"5 Star Family Home with Gym, Library and Garden",68900372,Ciarán,Dublin City,53.36494,-6.19897,Entire home/apt,164,21,0,,,1,0,0,1,21
20400885,Tree Views,71635096,Tanya,Fingal,53.40514,-6.24797,Entire home/apt,220,2,0,,,1,84,0,1,2
20408444,Double Room in Apt Dublin City/ Kilmainham / D8,66841281,Eoin,Dublin City,53.34072,-6.29554,Private room,143,1,35,30/10/2022,0.54,2,0,27,2,1
20410677,Modern High Spec one bed apartment,145560144,Andy,Dublin City,53.33852,-6.23821,Entire home/apt,90,4,46,21/08/2020,0.72,1,0,0,1,4
20415774,Spacious & Clean Two Bed House in South Co. Dublin,123075034,Jordan,Dn Laoghaire-Rathdown,53.2456,-6.12086,Private room,50,14,11,27/03/2019,0.17,1,0,0,1,14
20419829,"Superb private garden suite, south Dublin City",60407723,Seamus And Marilyn,Dn Laoghaire-Rathdown,53.30292,-6.24791,Entire home/apt,92,2,323,08/12/2022,5.11,1,34,71,1,2
20419863,Unique beachfront seaview studio apart 3,15351872,Mary & Jason,Fingal,53.52724,-6.08806,Entire home/apt,90,2,191,11/12/2022,2.96,5,220,32,5,2
20424633,Luxurious 2-Bed Apartment - Aug Weekly Rate,73630996,David,South Dublin,53.30048,-6.28317,Entire home/apt,200,14,2,16/08/2022,0.38,1,165,2,1,14
20429256,Airy double room in 2 bed apt in prime Dublin loca,145758112,Roisin,Dublin City,53.40194,-6.15469,Private room,55,1,1,22/08/2017,0.02,1,0,0,1,1
20430766,Lovely riverside apartment in the heart of Dublin,94642265,Ranadeva,Dublin City,53.34792,-6.24523,Entire home/apt,43,27,0,,,1,0,0,1,27
20437842,Cosy Double Room in South Side Suburb,48638557,Jen,Dublin City,53.31774,-6.29197,Private room,50,2,5,29/10/2018,0.08,1,0,0,1,2
20445666,fresh clean room with ensuite to explore Dublin,38466248,Ann Marie,Dn Laoghaire-Rathdown,53.28678,-6.22353,Private room,55,2,0,,,1,0,0,1,2
20453761,Townhouse at baggot lane,141879691,Claire,Dublin City,53.33422,-6.2395,Private room,150,1,0,,,1,0,0,1,1
20454620,Modish condo overlooking River Liffey,141615121,Bobby,Dublin City,53.34538,-6.26546,Entire home/apt,229,2,122,04/12/2022,1.89,1,14,31,1,2
20456130,"Single room, two people, close to the city centre",146019341,Maurizio,Dublin City,53.35967,-6.26077,Private room,45,3,0,,,1,0,0,1,3
20464193,Dublin 1 - Lovely Georgian 1 bed Aptm.,115054598,Domenico,Dublin City,53.35377,-6.26114,Entire home/apt,120,9,0,,,1,0,0,1,9
20469139,"Central double bedroom, private bathroom & balcony",146148609,Marie,Dublin City,53.34533,-6.23755,Private room,69,2,37,08/03/2020,0.58,2,0,0,2,2
20476881,"City Triple Bed Deluxe, Private En-suite",73348133,Jamie,Dublin City,53.35086,-6.24389,Private room,98,3,297,09/12/2022,4.59,4,67,84,4,3
20477041,Bright Room in  Dublin 15 ..12 Mins to Airport,2329893,Claire,Fingal,53.39648,-6.38537,Private room,53,1,162,30/11/2022,2.56,1,148,28,1,1
20490701,"Single/Twin in spacious,clean, well located home!",144138200,Peter,Dublin City,53.30807,-6.27586,Private room,95,1,2,03/09/2017,0.03,2,0,0,2,1
20501684,Double Room - Dublin 8,143888843,Nayara,Dublin City,53.34048,-6.27862,Private room,55,1,1,28/08/2017,0.02,1,0,0,1,1
20502087,Lovely Double Bedroom For 1 or 2 Guests =),80964228,Glenda,Fingal,53.40495,-6.42242,Private room,40,1,40,18/09/2022,0.62,1,2,5,1,1
20510806,Lovely Studio in Central Dublin,24655194,YuJu,Dublin City,53.32544,-6.25067,Entire home/apt,70,2,1,16/04/2019,0.02,1,0,0,1,2
20554694,Cozy apartment in a great area,139156132,Fathi,Fingal,53.38856,-6.39176,Private room,29,2,67,04/02/2020,1.04,1,0,0,1,2
20563807,"Central, Bright & Spacious 2 Bed",6159468,Si,Dublin City,53.32619,-6.24079,Entire home/apt,129,6,2,20/03/2018,0.03,1,0,0,1,6
20563838,Cosy private double bedroom in Dublin 1.,31832808,Denise,Dublin City,53.35771,-6.2634,Private room,48,2,1,29/08/2017,0.02,1,0,0,1,2
20564158,"Bright, modern apartment in inner city",46940956,Vjeko,Dublin City,53.33351,-6.29164,Entire home/apt,90,1,2,12/10/2017,0.03,1,0,0,1,1
20583531,"Bedroom+bathroom, private entrance, Dublin center",16497719,Lucie,Dublin City,53.3564,-6.25866,Private room,60,6,7,04/07/2018,0.11,1,0,0,1,6
20588264,Large double bed + bath(15min walk from TempleBar),15961273,Tanya,Dublin City,53.34039,-6.23637,Private room,60,2,3,11/09/2017,0.05,2,0,0,2,2
20589282,Lovely bright ensuite near city centre.,4864956,Roberto & Lis,Dublin City,53.34861,-6.27858,Private room,143,2,115,27/11/2022,1.8,1,9,31,1,2
20597187,Centric and lovely apartment in Dublin City.,26804095,Elita,Dublin City,53.35181,-6.26516,Private room,60,1,4,09/09/2017,0.06,1,0,0,1,1
20605858,Stunning apartment in great central location,147261749,David,Dublin City,53.34837,-6.28011,Entire home/apt,129,16,88,07/02/2020,1.4,1,0,0,1,16
20611633,Top Floor Apartment | Amazing Views | City Centre,147319469,Paul,Dublin City,53.34544,-6.27981,Entire home/apt,229,2,145,11/12/2022,2.26,1,66,29,1,2
20616377,Superb Christchurch Apartment,12036741,Micheál,Dublin City,53.34348,-6.27566,Entire home/apt,94,14,208,10/11/2022,3.26,16,21,14,10,14
20618886,Double Room in City Centre,14136655,Emma,Dublin City,53.3556,-6.26002,Private room,54,1,11,26/08/2018,0.17,1,0,0,1,1
20620692,*D4 RedBrick* Donnybrook,50284369,Daniel,Dublin City,53.32349,-6.23761,Entire home/apt,100,3,24,24/12/2020,0.38,2,0,0,2,3
20658231,Private1 Room 10min walk to the city center,137516211,Dayane,Dublin City,53.35549,-6.25232,Private room,40,1,3,11/12/2019,0.08,3,0,0,3,1
20692475,Share Studio Apartment,142451065,Sundary,Dublin City,53.35997,-6.26055,Shared room,25,1,1,14/09/2017,0.02,1,0,0,1,1
20693049,Double room with private bathroom in stylishapt,148091194,Beata,Dn Laoghaire-Rathdown,53.27975,-6.18536,Private room,55,2,65,27/09/2020,1.02,1,0,0,1,2
20693902,"Lovely two bedroom house, Phibsborough Dublin",91512550,Orlaith,Dublin City,53.36151,-6.26436,Entire home/apt,80,3,14,06/08/2018,0.22,1,0,0,1,3
20696952,Friendly Space,148133310,Ricky,Dublin City,53.33987,-6.30678,Private room,36,2,3,21/09/2017,0.05,1,0,0,1,2
20704646,Charming Cottage in Stoneybatter,39535440,Christopher,Dublin City,53.3522,-6.2887,Entire home/apt,286,3,40,06/11/2022,0.66,1,49,12,1,3
20708372,City centre - super views over st Patrick’s .,92177185,Hilary,Dublin City,53.33989,-6.27463,Entire home/apt,80,28,117,05/04/2020,1.83,2,0,0,2,28
20708751,City centre close to all amenities -  1 bed apt,92177185,Hilary,Dublin City,53.33888,-6.27519,Entire home/apt,78,2,133,15/03/2020,2.08,2,0,0,2,2
20710093,Modern penthouse with kingsize bed,42146986,Randolph,Dn Laoghaire-Rathdown,53.2786,-6.21127,Entire home/apt,130,2,1,03/09/2017,0.02,1,0,0,1,2
20720502,Double room in bright apartment in Smithfield,20283973,Neva,Dublin City,53.34981,-6.27896,Entire home/apt,64,3,13,26/02/2018,0.2,2,0,0,2,3
21303529,Spacious bedroom in quiet and modern Apartment,154171478,Wajih,Dublin City,53.34202,-6.38511,Private room,30,1,1,19/10/2017,0.02,1,0,0,1,1
21305804,St Stephen's Green - 5 mins Temple Bar,154190760,Luca,Dublin City,53.33885,-6.26294,Entire home/apt,150,2,0,,,1,0,0,1,2
21308311,Room available in Malahide village.,4082174,Cathy,Fingal,53.45204,-6.15788,Private room,40,2,2,18/03/2018,0.03,1,0,0,1,2
21320422,Cool home walking distance to city centre!,53972147,AnneMarie,Dublin City,53.33098,-6.28525,Private room,50,2,2,12/11/2017,0.03,1,0,0,1,2
21332273,Luxury Clontarf House,40688872,Aisling,Dublin City,53.36275,-6.20528,Entire home/apt,210,3,6,19/03/2018,0.1,1,0,0,1,3
21349821,wrong one,102271807,Hidde,Dublin City,53.34631,-6.24446,Private room,55,2,0,,,2,0,0,2,2
21350202,Luxury George Street's apartment (City Centre)+.,27472241,Gonzague,Dublin City,53.34213,-6.2633,Private room,65,2,150,01/11/2022,2.41,8,0,11,8,2
21350607,Cosy duplex St Patrick Cathedral,138483381,Marie,Dublin City,53.3372,-6.27363,Entire home/apt,80,5,2,03/12/2017,0.03,3,0,0,3,5
21350746,HEART OF CENTRE | TEMPLEBAR | SIGHTS | WIFI | APT1,18976273,Gill,Dublin City,53.34674,-6.2681,Entire home/apt,167,2,52,26/09/2018,0.83,6,0,0,6,2
21353367,Cosy double bedroom St Patrick Cathedral,138483381,Marie,Dublin City,53.33886,-6.27515,Private room,75,3,16,22/10/2019,0.27,3,0,0,3,3
21355255,Single room in beautiful area.Private bathroom.,113983467,Giuditta,Dn Laoghaire-Rathdown,53.28072,-6.14413,Private room,50,1,50,31/10/2022,0.84,2,0,38,2,1
21381718,"Friendly, cosy Cul de Sac",3090887,Peter,Fingal,53.52753,-6.16434,Private room,35,3,9,17/02/2019,0.15,1,226,0,1,3
21388819,Double Room.,154932778,Liz,South Dublin,53.31114,-6.40499,Private room,60,2,0,,,1,0,0,1,2
21389884,Ballsbridge Luxury Apartment,23120685,Troy,Dublin City,53.33125,-6.22913,Entire home/apt,500,2,0,,,1,0,0,1,2
21390212,Temple Bar,69683252,Short Stay Ireland Niall And Gavin,Dublin City,53.34496,-6.26361,Entire home/apt,350,4,164,23/11/2022,2.63,50,42,40,10,4
21397099,.,16827405,Simone,Dublin City,53.33783,-6.27869,Private room,45,11,0,,,1,0,0,1,11
21407750,COMFORTABLE DOUBLE BEDROOM WITH YOUR OWN BATHROOM,96874059,Clémence,Dublin City,53.34869,-6.27133,Private room,40,4,1,04/11/2017,0.02,1,0,0,1,4
21409617,City Pad with Country Feel,40209856,Ruth,Dublin City,53.31557,-6.26322,Entire home/apt,70,3,1,25/11/2017,0.02,1,0,0,1,3
21423377,"South City Centre, close to Camden Street",49929763,Nico,Dublin City,53.33387,-6.27227,Entire home/apt,109,3,5,24/09/2018,0.08,1,0,0,1,3
21431780,Inchicore House Share,93657286,Joshua,Dublin City,53.33626,-6.32331,Private room,25,120,4,01/09/2020,0.06,2,0,0,2,35
21433279,Modern apartment close to city,21204488,Aoife,Dn Laoghaire-Rathdown,53.28623,-6.22361,Entire home/apt,85,6,8,01/08/2022,0.13,1,0,3,1,6
21434760,Private Room.Private Bathroom. Free Parking.On M50,152361599,Sue,South Dublin,53.2713,-6.32316,Private room,109,1,27,26/09/2022,0.44,1,85,10,1,1
21435594,Cosy double near public transport,78473596,Patricia,Dn Laoghaire-Rathdown,53.27878,-6.24829,Private room,85,1,189,05/12/2022,3.04,3,79,65,3,1
21444289,Room in  house from the 1800 century,155589571,Helena,Dn Laoghaire-Rathdown,53.28179,-6.11219,Private room,60,1,1,27/11/2017,0.02,1,0,0,1,1
21445141,Charming house with 3 bedrooms and all mod-cons,63956536,Chekov,Dublin City,53.36511,-6.26974,Entire home/apt,100,2,0,,,1,0,0,1,2
21453158,Luxurious and Bright Ensuite Room IFSC Dublin,379184,Dominique,Dublin City,53.34894,-6.23789,Private room,64,2,3,07/10/2018,0.05,2,0,0,2,2
21471728,2 rooms in Dublin City Centre,155396497,Anne-Marie,Dublin City,53.3357,-6.24396,Private room,99,5,2,22/01/2018,0.03,1,0,0,1,5
21472315,"Martello Mews, St Johns Road, Sandymount",155929731,Marge,Dublin City,53.31887,-6.20769,Private room,108,1,0,,,2,0,0,2,1
21474620,Spacious City Centre Apartment,103191172,Lav,Dublin City,53.34459,-6.27639,Entire home/apt,200,3,19,16/06/2019,0.32,1,0,0,1,3
21485919,"Spacious 1 bed apartment, the perfect location!",156066399,Jay,Dublin City,53.37458,-6.23904,Entire home/apt,55,2,1,12/11/2017,0.02,1,0,0,1,2
21488800,Cosy room only minutes away from city centre,47737458,Federica,Dublin City,53.38207,-6.16559,Private room,29,2,2,22/11/2017,0.03,1,0,0,1,2
21490100,Comfortable and Cozy room in Dublin City Centre,70709406,Clarissa,Dublin City,53.34635,-6.25809,Private room,60,2,7,17/12/2017,0.11,3,0,0,3,2
21492375,❤ GIRLS ONLY ❤ triple room in North Dublin ❤,45053876,Paola,Fingal,53.39647,-6.37737,Private room,27,1,49,04/03/2020,0.82,8,0,0,8,1
21492975,quiet 3 bed room house in residential estate,156144782,JOhn,South Dublin,53.3164,-6.32449,Entire home/apt,125,3,0,,,1,0,0,1,3
21501153,Sunny Master Bedroom in the very heart of Dublin,23979294,Tifenn,Dublin City,53.34096,-6.26798,Private room,105,6,32,16/10/2022,0.52,1,22,4,1,6
21501680,Stunning Double Room with balcony in Temple Bar,131471935,Emma,Dublin City,53.3444,-6.26815,Private room,78,2,0,,,1,0,0,1,2
21516676,Home,156355765,Vivi,Dublin City,53.3466,-6.30756,Private room,45,1,24,16/03/2020,0.44,1,0,0,1,1
21519483,"Modern, comfortable double room close to airport",18627110,Declan,Fingal,53.40664,-6.17294,Private room,42,1,49,08/09/2018,0.79,1,0,0,1,1
21524639,Beautiful private room (near Aviva and RDS),85612467,Michelle,Dublin City,53.32487,-6.21609,Private room,39,1,4,18/11/2017,0.06,1,0,0,1,1
21531459,"Delightfully, Modern West City Central Apartment",7922860,Andrew,Dublin City,53.34786,-6.2782,Entire home/apt,145,2,168,11/12/2022,2.73,6,10,47,6,2
21532781,Lovely 2 bedroom apartment in Grand Canal Dock,62002826,Dave,Dublin City,53.34606,-6.23234,Entire home/apt,495,5,0,,,1,77,0,1,5
21533178,King Size Bedroom in IFSC,13995456,Philippe,Dublin City,53.3492,-6.24108,Private room,59,2,1,05/11/2017,0.02,1,0,0,1,2
21533697,Modern 3 Bedroom Townhouse Dublin Central.,17981524,Christina,Dublin City,53.32614,-6.31395,Entire home/apt,120,7,22,08/09/2019,0.4,5,0,0,5,7
21542050,Home from home,156479957,Tracey,South Dublin,53.33854,-6.44047,Private room,31,2,1,03/12/2017,0.02,1,0,0,1,2
21543355,Authentic City Home - walk to all city attractions,5429761,Bob,Dublin City,53.33774,-6.27082,Entire home/apt,150,3,35,11/08/2019,0.58,4,0,0,4,3
21549481,"Suite - Double bedroom, lounge & kitchenette",74857990,John,Dn Laoghaire-Rathdown,53.23085,-6.19969,Private room,55,1,18,16/03/2020,0.29,1,12,0,1,1
21549675,Apartment near Guinness & city center.,66859790,Patricia,Dublin City,53.34708,-6.30132,Private room,36,2,83,21/04/2019,1.33,2,0,0,2,2
